Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Precision,Recall
1,1.971006989479065,2.4692001342773438,0.27082499861717224,0.10000000149011612,0.46473124623298645,0.051224999129772186
2,1.778963327407837,2.450547695159912,0.3413749933242798,0.10000000149011612,0.5324417352676392,0.10052499920129776
3,1.65704345703125,2.4995927810668945,0.3921250104904175,0.10000000149011612,0.5791908502578735,0.15962499380111694
4,1.5475993156433105,2.3747715950012207,0.43665000796318054,0.3140000104904175,0.6150654554367065,0.21494999527931213
5,1.4401936531066895,4.402852535247803,0.47427499294281006,0.298799991607666,0.6486549377441406,0.2784999907016754
6,1.334877371788025,3.268720865249634,0.5144749879837036,0.3547999858856201,0.6701915264129639,0.3359000086784363
7,1.2339017391204834,3.0263848304748535,0.5509750247001648,0.41440001130104065,0.6999106407165527,0.39160001277923584
8,1.145977258682251,3.3297340869903564,0.5816249847412109,0.41830000281333923,0.7198213934898376,0.4393250048160553
9,1.051635503768921,3.614290237426758,0.6198750138282776,0.3531999886035919,0.7434743046760559,0.4913249909877777
10,0.9708763360977173,3.555846929550171,0.6488000154495239,0.3747999966144562,0.7607213854789734,0.5357000231742859
11,0.881219744682312,2.9480247497558594,0.6819999814033508,0.4578000009059906,0.7779738306999207,0.5842000246047974
12,0.8044682145118713,3.373868942260742,0.7098000049591064,0.438400000333786,0.795142412185669,0.6252999901771545
13,0.727138340473175,2.711493492126465,0.7351750135421753,0.48899999260902405,0.8100783228874207,0.6643249988555908
14,0.6564511060714722,3.0791966915130615,0.7621750235557556,0.47600001096725464,0.8246364593505859,0.6988999843597412
15,0.5915658473968506,2.69154691696167,0.7858750224113464,0.5034000277519226,0.838689386844635,0.7333499789237976
16,0.5336987972259521,2.4901304244995117,0.8047500252723694,0.5210999846458435,0.851656973361969,0.760699987411499
17,0.4813777804374695,2.454981565475464,0.8234000205993652,0.527400016784668,0.8636713624000549,0.7857249975204468
18,0.4355717599391937,3.0318973064422607,0.8410999774932861,0.5296000242233276,0.8749258518218994,0.8112750053405762
19,0.38909924030303955,2.9085326194763184,0.8577499985694885,0.5371000170707703,0.8856945037841797,0.8317999839782715
20,0.35738879442214966,2.9461734294891357,0.8700500130653381,0.5299999713897705,0.8929088115692139,0.8489999771118164
21,0.3190650939941406,3.286203384399414,0.8830749988555908,0.5142999887466431,0.9025014638900757,0.8640999794006348
22,0.2982064187526703,2.678981304168701,0.8915249705314636,0.5633999705314636,0.910142719745636,0.875124990940094
23,0.2696073353290558,3.194927453994751,0.9011250138282776,0.5339999794960022,0.9160709381103516,0.887374997138977
24,0.26090773940086365,2.756995677947998,0.9074249863624573,0.5734999775886536,0.9208982586860657,0.8949750065803528
25,0.23447398841381073,3.2732043266296387,0.916450023651123,0.5532000064849854,0.9278727769851685,0.9059749841690063
26,0.2202998399734497,3.0492935180664062,0.9205250144004822,0.5651000142097473,0.9301547408103943,0.9105749726295471
27,0.21573951840400696,3.09900164604187,0.9232500195503235,0.5644000172615051,0.9328097701072693,0.9145500063896179
28,0.1985992044210434,3.684277057647705,0.9282249808311462,0.5268999934196472,0.9367936253547668,0.9200249910354614
29,0.19255846738815308,3.062023639678955,0.9303500056266785,0.5814999938011169,0.9384607672691345,0.9233750104904175
30,0.1825234740972519,2.850905656814575,0.9346749782562256,0.5748999714851379,0.9422764778137207,0.9284250140190125
31,0.18008878827095032,3.011383056640625,0.935575008392334,0.5676000118255615,0.9421921372413635,0.9290249943733215
32,0.16655150055885315,3.4937407970428467,0.9415749907493591,0.54830002784729,0.9477736949920654,0.9355000257492065
33,0.16103780269622803,3.112765312194824,0.9415249824523926,0.576200008392334,0.9477307796478271,0.9360499978065491
34,0.1566127985715866,3.2101597785949707,0.9457499980926514,0.5795000195503235,0.9508577585220337,0.940850019454956
35,0.14774106442928314,3.4143242835998535,0.9475749731063843,0.5659999847412109,0.952373743057251,0.9428499937057495
36,0.14262717962265015,3.2842838764190674,0.949150025844574,0.5641999840736389,0.9540160298347473,0.9439749717712402
37,0.13906043767929077,3.0961971282958984,0.9510499835014343,0.5874000191688538,0.9555303454399109,0.9470499753952026
38,0.13444861769676208,3.0646300315856934,0.9520000219345093,0.5874000191688538,0.9564427733421326,0.9480500221252441
39,0.12974408268928528,2.8226194381713867,0.9536499977111816,0.6147000193595886,0.9582167267799377,0.949999988079071
40,0.12683601677417755,3.2562508583068848,0.9545249938964844,0.5781999826431274,0.959047794342041,0.9508000016212463
41,0.12219645082950592,3.134503126144409,0.9573500156402588,0.5817000269889832,0.9621498584747314,0.953249990940094
42,0.11702107638120651,3.266113519668579,0.9592750072479248,0.5705000162124634,0.962235689163208,0.9567750096321106
43,0.11444712430238724,2.878526449203491,0.9603999853134155,0.5965999960899353,0.9636688828468323,0.9568750262260437
44,0.11511292308568954,3.4786622524261475,0.9595249891281128,0.5866000056266785,0.9630524516105652,0.95660001039505
45,0.11182232201099396,3.1559715270996094,0.960349977016449,0.5828999876976013,0.9637017846107483,0.9577749967575073
46,0.10340584814548492,2.952617645263672,0.9646750092506409,0.6001999974250793,0.967185914516449,0.9623500108718872
47,0.10384862124919891,3.3776164054870605,0.963575005531311,0.5921000242233276,0.9662972092628479,0.9611999988555908
48,0.09918953478336334,3.0221240520477295,0.9656500220298767,0.6028000116348267,0.9687201380729675,0.9631500244140625
49,0.09871666878461838,3.1751134395599365,0.9654750227928162,0.5961999893188477,0.968450665473938,0.963100016117096
50,0.09938273578882217,2.7097527980804443,0.9653750061988831,0.6215000152587891,0.9680466055870056,0.9634000062942505
51,0.09377876669168472,3.4240024089813232,0.9684249758720398,0.5701000094413757,0.9704567193984985,0.965749979019165
52,0.0918908342719078,3.157827138900757,0.9677749872207642,0.6064000129699707,0.9704692363739014,0.9653499722480774
53,0.09077773988246918,3.3941173553466797,0.9684500098228455,0.5903000235557556,0.9707913994789124,0.9663500189781189
54,0.09063517302274704,3.1432580947875977,0.9675250053405762,0.592199981212616,0.9698278307914734,0.9659000039100647
55,0.09182140231132507,3.2557389736175537,0.9671000242233276,0.5983999967575073,0.9695661067962646,0.9653000235557556
56,0.07855495810508728,2.805384874343872,0.9733250141143799,0.6230999827384949,0.9753715395927429,0.9712749719619751
57,0.08069812506437302,3.028430461883545,0.9724500179290771,0.6115000247955322,0.9746994376182556,0.9708250164985657
58,0.08409124612808228,2.9633572101593018,0.9709500074386597,0.6107000112533569,0.972773551940918,0.9691500067710876
59,0.08016131818294525,2.9963321685791016,0.9718250036239624,0.6136000156402588,0.9738802909851074,0.9703500270843506
60,0.07479695975780487,3.2255611419677734,0.9738500118255615,0.6086999773979187,0.9759677052497864,0.9726250171661377
61,0.07927021384239197,3.47269606590271,0.9734500050544739,0.588100016117096,0.9754145741462708,0.9720249772071838
62,0.0718865767121315,3.2159037590026855,0.9753749966621399,0.6072999835014343,0.9771302342414856,0.9741500020027161
63,0.07638619840145111,3.4590580463409424,0.9742000102996826,0.5953999757766724,0.9758024215698242,0.9728749990463257
64,0.07016240805387497,2.927720785140991,0.9758750200271606,0.6158999800682068,0.9777498841285706,0.9744499921798706
65,0.06876746565103531,3.051863431930542,0.9763500094413757,0.6152999997138977,0.9778586030006409,0.9749249815940857
66,0.06836318224668503,3.3906655311584473,0.9760749936103821,0.5978000164031982,0.9776384830474854,0.9749500155448914
67,0.07507545500993729,3.2340190410614014,0.9738249778747559,0.6036999821662903,0.9752764701843262,0.9723749756813049
68,0.06538155674934387,3.129495859146118,0.9774500131607056,0.6121000051498413,0.978480339050293,0.9764500260353088
69,0.06357105076313019,3.963116407394409,0.9786499738693237,0.5741000175476074,0.9801890850067139,0.9771749973297119
70,0.0651559829711914,3.6902236938476562,0.9772250056266785,0.5928999781608582,0.978547990322113,0.9761750102043152
71,0.06758135557174683,3.018324375152588,0.9758250117301941,0.6335999965667725,0.9775013327598572,0.9743000268936157
72,0.06190412491559982,3.451079845428467,0.9782750010490417,0.6017000079154968,0.9796506762504578,0.977275013923645
73,0.060978274792432785,3.3253068923950195,0.9786249995231628,0.6036999821662903,0.9800707101821899,0.977400004863739
74,0.05925605446100235,3.6733362674713135,0.9795500040054321,0.5975000262260437,0.9811197519302368,0.9782500267028809
75,0.06321924924850464,3.3886871337890625,0.9780499935150146,0.6108999848365784,0.9790325164794922,0.9770500063896179
76,0.053272027522325516,3.419724941253662,0.9815750122070312,0.5963000059127808,0.9826156497001648,0.9806749820709229
77,0.059322550892829895,3.0621180534362793,0.9792249798774719,0.6171000003814697,0.9804118275642395,0.9785000085830688
78,0.060052089393138885,3.232841968536377,0.9791749715805054,0.6162999868392944,0.9805297255516052,0.9782500267028809
79,0.05674108862876892,3.5353426933288574,0.9804250001907349,0.5924999713897705,0.9815858602523804,0.9794999957084656
80,0.05683762952685356,3.318516969680786,0.9797750115394592,0.6108999848365784,0.9807841777801514,0.9786999821662903
81,0.05295350030064583,3.309250831604004,0.9812750220298767,0.6068999767303467,0.9822157621383667,0.9803249835968018
82,0.06053940951824188,3.2533891201019287,0.9793999791145325,0.6140999794006348,0.9804348945617676,0.9784250259399414
83,0.05244242399930954,3.4428203105926514,0.9816250205039978,0.6189000010490417,0.9827184677124023,0.9809250235557556
84,0.05512697994709015,2.8282573223114014,0.9811000227928162,0.640999972820282,0.9820873737335205,0.9800249934196472
85,0.050452958792448044,3.3531692028045654,0.9819250106811523,0.6115000247955322,0.9828963279724121,0.981249988079071
86,0.053495340049266815,3.3957924842834473,0.9819499850273132,0.6114000082015991,0.9830411076545715,0.9810749888420105
87,0.04829103499650955,3.195221424102783,0.984000027179718,0.616100013256073,0.9848260879516602,0.9832749962806702
88,0.05309707671403885,3.332977771759033,0.9813249707221985,0.6147000193595886,0.9822694063186646,0.9805750250816345
89,0.04629423841834068,3.3971798419952393,0.9840999841690063,0.6168000102043152,0.9849011898040771,0.9833499789237976
90,0.04956789314746857,3.298996686935425,0.9826250076293945,0.6126999855041504,0.9835457801818848,0.9818000197410583
91,0.051325298845767975,3.1669626235961914,0.9825000166893005,0.6218000054359436,0.9837917685508728,0.9817749857902527
92,0.05001411959528923,3.136634111404419,0.9828749895095825,0.6126000285148621,0.9837716221809387,0.9820500016212463
93,0.0464547835290432,3.2825069427490234,0.984000027179718,0.6193000078201294,0.9847050905227661,0.9834250211715698
94,0.049462802708148956,3.4661314487457275,0.9829999804496765,0.6194999814033508,0.9840733408927917,0.9824249744415283
95,0.04490749537944794,3.3196523189544678,0.9842000007629395,0.6219000220298767,0.9849562048912048,0.9837250113487244
96,0.04421716928482056,3.3482704162597656,0.9848250150680542,0.6288999915122986,0.9857053160667419,0.9843500256538391
97,0.045359861105680466,3.1902449131011963,0.9842249751091003,0.6194999814033508,0.9852241277694702,0.9835000038146973
98,0.04241011664271355,3.8255364894866943,0.986050009727478,0.5964000225067139,0.9866823554039001,0.9853749871253967
99,0.04813087731599808,3.477381944656372,0.9833999872207642,0.6216999888420105,0.9844200015068054,0.9825249910354614
100,0.04115325212478638,3.5980618000030518,0.9856250286102295,0.597000002861023,0.9862831830978394,0.9850749969482422
