Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Precision,Recall
1,1.9513126611709595,2.415637969970703,0.2759111225605011,0.10000000149011612,0.4624299705028534,0.053199999034404755
2,1.757871389389038,2.4204349517822266,0.3529333472251892,0.10000000149011612,0.5393170714378357,0.10775555670261383
3,1.6374346017837524,2.6246378421783447,0.4019555449485779,0.13729999959468842,0.5919540524482727,0.16937777400016785
4,1.5119097232818604,3.847815752029419,0.4515555500984192,0.29280000925064087,0.6226071715354919,0.23562222719192505
5,1.3922256231307983,2.708712339401245,0.49382221698760986,0.3345000147819519,0.6590681076049805,0.306466668844223
6,1.2794734239578247,4.459726810455322,0.5368444323539734,0.2770000100135803,0.6909764409065247,0.36908888816833496
7,1.1746898889541626,2.6099886894226074,0.5751110911369324,0.4049000144004822,0.7189090251922607,0.4269999861717224
8,1.0828983783721924,3.1691980361938477,0.6115999817848206,0.36340001225471497,0.7425523996353149,0.4780222177505493
9,0.9903477430343628,3.046692371368408,0.6448444724082947,0.38690000772476196,0.7596331834793091,0.528333306312561
10,0.8996062874794006,2.9208695888519287,0.6782444715499878,0.44429999589920044,0.7778474688529968,0.578511118888855
11,0.8113623857498169,2.132650375366211,0.7095333337783813,0.5200999975204468,0.7975339293479919,0.6223777532577515
12,0.7340788245201111,2.359100341796875,0.7342000007629395,0.48559999465942383,0.8093958497047424,0.6627333164215088
13,0.6603721976280212,2.8497555255889893,0.7621555328369141,0.47440001368522644,0.825748860836029,0.7008222341537476
14,0.5940101146697998,3.1100778579711914,0.7867333292961121,0.4408999979496002,0.8413615822792053,0.7343778014183044
15,0.531329333782196,2.9419612884521484,0.8065333366394043,0.5084999799728394,0.8544343113899231,0.7641111016273499
16,0.47936999797821045,2.024005174636841,0.8266222476959229,0.5845000147819519,0.8665461540222168,0.7881333231925964
17,0.4282688796520233,2.144943952560425,0.845644474029541,0.5906999707221985,0.8791061043739319,0.8147555589675903
18,0.38832515478134155,2.4204182624816895,0.8605777621269226,0.557699978351593,0.8868650794029236,0.834244430065155
19,0.34467533230781555,2.3688716888427734,0.876288890838623,0.5719000101089478,0.8992891311645508,0.8546444177627563
20,0.3248685896396637,2.9747073650360107,0.8823999762535095,0.5321999788284302,0.9017848968505859,0.8622666597366333
