Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Precision,Recall
1,2.0037107467651367,2.4449474811553955,0.2535666525363922,0.10000000149011612,0.4216524362564087,0.04439999908208847
2,1.808255910873413,2.438507080078125,0.33203333616256714,0.10000000149011612,0.5180162787437439,0.08913332968950272
3,1.6985232830047607,2.494844675064087,0.3766666650772095,0.10000000149011612,0.5618442893028259,0.13566666841506958
4,1.6119927167892456,2.6653716564178467,0.414166659116745,0.10000000149011612,0.5980690121650696,0.1837666630744934
5,1.5243401527404785,2.5865039825439453,0.4445333480834961,0.2680000066757202,0.6208114624023438,0.22849999368190765
6,1.4320755004882812,3.3364615440368652,0.4781666696071625,0.30489999055862427,0.6487157344818115,0.2786666750907898
7,1.3517465591430664,3.3230042457580566,0.5105999708175659,0.34130001068115234,0.6670305728912354,0.3258666694164276
8,1.2663652896881104,3.9919729232788086,0.539566695690155,0.2930999994277954,0.6888408064842224,0.37139999866485596
9,1.1867786645889282,4.272034168243408,0.5691666603088379,0.33970001339912415,0.7071189284324646,0.4148666560649872
10,1.1024361848831177,3.6883790493011475,0.5927666425704956,0.3215999901294708,0.7283453941345215,0.45883333683013916
11,1.0208816528320312,3.268071174621582,0.6258999705314636,0.366100013256073,0.7465059757232666,0.5038666725158691
12,0.9381629824638367,2.996537923812866,0.6567000150680542,0.4097999930381775,0.7616295218467712,0.5490333437919617
13,0.8480015993118286,4.063352108001709,0.6904666423797607,0.37439998984336853,0.7826752662658691,0.5966333150863647
14,0.7686446309089661,3.528228282928467,0.7197999954223633,0.4449000060558319,0.7969837784767151,0.6412000060081482
15,0.6904501914978027,3.2895619869232178,0.7461000084877014,0.4487999975681305,0.8106489777565002,0.6769999861717224
16,0.6262152194976807,3.0074007511138916,0.7700999975204468,0.4699999988079071,0.8268829584121704,0.7135999798774719
17,0.5523761510848999,4.975222587585449,0.7947666645050049,0.36910000443458557,0.8417209386825562,0.7493000030517578
18,0.4983307719230652,3.72043514251709,0.8190666437149048,0.451200008392334,0.8561080098152161,0.7799999713897705
19,0.43540963530540466,3.4209935665130615,0.8416333198547363,0.47909998893737793,0.87217777967453,0.8099333047866821
20,0.4030075967311859,3.1336686611175537,0.8535000085830688,0.5012999773025513,0.8799702525138855,0.8277000188827515
21,0.36375048756599426,4.019012928009033,0.866266667842865,0.4489000141620636,0.8898721933364868,0.8446666598320007
22,0.3278559148311615,3.68086576461792,0.8820666670799255,0.48590001463890076,0.9005982279777527,0.8631333112716675
23,0.30409160256385803,3.199036121368408,0.8899000287055969,0.5318999886512756,0.906737744808197,0.8733999729156494
24,0.2840137481689453,3.957519054412842,0.897266685962677,0.4975999891757965,0.9120886921882629,0.8832666873931885
