Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Precision,Recall
1,1.9384759664535522,2.3573529720306396,0.27869999408721924,0.10000000149011612,0.47182726860046387,0.05375999957323074
2,1.7308015823364258,2.409219264984131,0.36184000968933105,0.10000000149011612,0.5504816770553589,0.11885999888181686
3,1.5991661548614502,2.651339054107666,0.416020005941391,0.2329999953508377,0.5997833013534546,0.1881999969482422
4,1.467113971710205,3.5152699947357178,0.46654000878334045,0.322299987077713,0.6416292190551758,0.2627600133419037
5,1.3371248245239258,4.112542152404785,0.5166199803352356,0.30959999561309814,0.6754534244537354,0.3351599872112274
6,1.2240080833435059,4.1179022789001465,0.5562400221824646,0.36640000343322754,0.7042761445045471,0.39462000131607056
7,1.1242492198944092,3.418787717819214,0.5951799750328064,0.37279999256134033,0.7284902334213257,0.4536600112915039
8,1.0215952396392822,2.6577396392822266,0.6315600275993347,0.4496999979019165,0.7493897676467896,0.509660005569458
9,0.9279281497001648,2.371047019958496,0.6637200117111206,0.4749000072479248,0.7693641185760498,0.559220016002655
10,0.8419613242149353,3.0960381031036377,0.697160005569458,0.4465999901294708,0.7871826887130737,0.6065400242805481
11,0.7547134160995483,2.3952176570892334,0.7307999730110168,0.5199000239372253,0.8071237802505493,0.6530600190162659
12,0.6786152124404907,2.471432685852051,0.75764000415802,0.4876999855041504,0.822301983833313,0.6919999718666077
13,0.604193389415741,2.4668338298797607,0.7806400060653687,0.5295000076293945,0.8368074893951416,0.7274199724197388
14,0.5388426780700684,2.264073371887207,0.8053600192070007,0.5536999702453613,0.8511448502540588,0.7598000168800354
15,0.4843639135360718,2.6042184829711914,0.8260800242424011,0.534600019454956,0.8644487261772156,0.7893800139427185
16,0.4278818964958191,2.7907705307006836,0.8460400104522705,0.511900007724762,0.8774570822715759,0.8159999847412109
17,0.3882272243499756,2.253100872039795,0.8585799932479858,0.5680000185966492,0.8867567181587219,0.8336399793624878
18,0.34554949402809143,2.402061700820923,0.8748199939727783,0.5781999826431274,0.8973039984703064,0.8547000288963318
19,0.31618353724479675,2.9241888523101807,0.8848199844360352,0.5358999967575073,0.9043763279914856,0.8666999936103821
20,0.2861497700214386,2.717271566390991,0.8938599824905396,0.5636000037193298,0.9107309579849243,0.8794199824333191
21,0.26271963119506836,2.5185294151306152,0.9051799774169922,0.5681999921798706,0.9181926846504211,0.892520010471344
22,0.24249617755413055,2.738180160522461,0.9121599793434143,0.5677000284194946,0.9250949621200562,0.9013199806213379
23,0.22977446019649506,2.8001294136047363,0.9174799919128418,0.5834000110626221,0.928722083568573,0.9071199893951416
24,0.20936790108680725,2.7813892364501953,0.9247400164604187,0.5950000286102295,0.9345542788505554,0.9164800047874451
25,0.19964604079723358,2.4654290676116943,0.9279400110244751,0.6025999784469604,0.9364776015281677,0.920520007610321
26,0.1859089583158493,3.228675603866577,0.9336000084877014,0.5516999959945679,0.9406867623329163,0.9265199899673462
27,0.17527689039707184,3.08600115776062,0.9375399947166443,0.5475999712944031,0.9445943832397461,0.9308599829673767
28,0.1707185059785843,3.499079704284668,0.9390400052070618,0.5497000217437744,0.9458483457565308,0.9327200055122375
29,0.16321058571338654,2.739835262298584,0.9423800110816956,0.5992000102996826,0.9480661153793335,0.9368600249290466
30,0.15136714279651642,2.705460786819458,0.9459800124168396,0.6011000275611877,0.9512772560119629,0.9406800270080566
31,0.15017858147621155,3.059051036834717,0.9463199973106384,0.5914999842643738,0.9515030384063721,0.9413599967956543
32,0.14274786412715912,2.989461898803711,0.948419988155365,0.5871000289916992,0.9532517790794373,0.9445199966430664
33,0.13884760439395905,3.00136137008667,0.9509400129318237,0.5913000106811523,0.9555492997169495,0.9467200040817261
34,0.13688983023166656,2.8618006706237793,0.9502800107002258,0.603600025177002,0.9544409513473511,0.9465000033378601
35,0.12132970988750458,2.6636159420013428,0.9567599892616272,0.6223999857902527,0.9608625769615173,0.9535599946975708
36,0.11957614123821259,3.180619716644287,0.9578400254249573,0.5896000266075134,0.9613386392593384,0.9548400044441223
37,0.11804993450641632,3.1251375675201416,0.957859992980957,0.5976999998092651,0.9609500765800476,0.954800009727478
38,0.11667712032794952,2.6672701835632324,0.9592400193214417,0.6276999711990356,0.9626960158348083,0.9563999772071838
39,0.11161648482084274,2.956403970718384,0.9603000283241272,0.607200026512146,0.9635024666786194,0.9577599763870239
40,0.10753510892391205,2.833519458770752,0.961359977722168,0.6039000153541565,0.9644308686256409,0.9587600231170654
41,0.10691705346107483,2.781057119369507,0.9620000123977661,0.6327000260353088,0.9648303985595703,0.9590799808502197
42,0.10234595835208893,2.933535099029541,0.9645000100135803,0.6068999767303467,0.967289924621582,0.9622600078582764
43,0.09850308299064636,3.1116414070129395,0.9652199745178223,0.6043999791145325,0.9679248929023743,0.9626399874687195
44,0.09312960505485535,2.755338430404663,0.9670400023460388,0.6212000250816345,0.9699539542198181,0.9652400016784668
45,0.09260422736406326,2.9286305904388428,0.9674800038337708,0.6151000261306763,0.9701372385025024,0.965499997138977
46,0.09049058705568314,2.8541133403778076,0.9670400023460388,0.6241000294685364,0.9694162607192993,0.9648600220680237
47,0.08949963003396988,2.6869380474090576,0.9691399931907654,0.6294999718666077,0.971224308013916,0.9673200249671936
48,0.08408980816602707,2.769165515899658,0.9713799953460693,0.6263999938964844,0.973136305809021,0.9693800210952759
49,0.08849874883890152,2.668821334838867,0.9686200022697449,0.6338000297546387,0.9711158275604248,0.9669399857521057
50,0.08157634735107422,2.897995948791504,0.9716799855232239,0.6245999932289124,0.97371906042099,0.969980001449585
51,0.079343780875206,2.6834261417388916,0.9722800254821777,0.635200023651123,0.974260151386261,0.9704800248146057
52,0.08167045563459396,3.0872533321380615,0.9721999764442444,0.6078000068664551,0.9740703105926514,0.9707000255584717
53,0.08032575994729996,3.0145819187164307,0.9713799953460693,0.6208000183105469,0.9738205075263977,0.9701200127601624
54,0.0717197060585022,3.129140615463257,0.975059986114502,0.6230000257492065,0.9766008853912354,0.9732999801635742
55,0.07008538395166397,3.147575616836548,0.9749000072479248,0.6216999888420105,0.9764330983161926,0.9736599922180176
56,0.07209029793739319,2.9665627479553223,0.9744399785995483,0.6263999938964844,0.9758185744285583,0.9733399748802185
57,0.07338181138038635,2.8089263439178467,0.9739999771118164,0.6345000267028809,0.9755275845527649,0.9726399779319763
58,0.07240744680166245,2.7985517978668213,0.9746400117874146,0.6273999810218811,0.9761460423469543,0.9731199741363525
59,0.06745550036430359,2.9605958461761475,0.9773399829864502,0.6326000094413757,0.9786828756332397,0.9760599732398987
60,0.06325442343950272,3.2751171588897705,0.977400004863739,0.6068999767303467,0.9786474704742432,0.9762399792671204
61,0.06609921157360077,2.963425636291504,0.976859986782074,0.6316999793052673,0.978275716304779,0.975380003452301
62,0.06618762016296387,2.7471160888671875,0.976859986782074,0.6520000100135803,0.9782456159591675,0.9757999777793884
63,0.06195230782032013,3.3059639930725098,0.9778000116348267,0.618399977684021,0.9791294932365417,0.9767600297927856
64,0.06613468378782272,2.897620916366577,0.9769399762153625,0.6352999806404114,0.9782220721244812,0.9756199717521667
65,0.05316261574625969,3.2731130123138428,0.9814800024032593,0.6182000041007996,0.9824272990226746,0.9805999994277954
66,0.06050681695342064,3.0755977630615234,0.9780799746513367,0.6298999786376953,0.9792138338088989,0.9770399928092957
67,0.06007016822695732,2.9711685180664062,0.9786199927330017,0.6327000260353088,0.9797943234443665,0.9775800108909607
68,0.06061220541596413,2.9827985763549805,0.9786199927330017,0.6208000183105469,0.9797987937927246,0.9778000116348267
69,0.0531732551753521,2.891681671142578,0.9810400009155273,0.6399999856948853,0.9819281697273254,0.9801999926567078
70,0.05663633346557617,2.979095220565796,0.9794800281524658,0.6367999911308289,0.9804239869117737,0.9786199927330017
71,0.05116846784949303,3.4101274013519287,0.9825199842453003,0.6319000124931335,0.9834111332893372,0.9817000031471252
72,0.05601012706756592,2.917379379272461,0.9809200167655945,0.6398000121116638,0.9820039868354797,0.9800400137901306
73,0.05365194380283356,3.390125036239624,0.9818599820137024,0.6207000017166138,0.982845664024353,0.9808800220489502
74,0.05222638323903084,3.1018869876861572,0.9815400242805481,0.6335999965667725,0.9824891686439514,0.9807599782943726
75,0.051951006054878235,3.067080020904541,0.9825800061225891,0.6313999891281128,0.9834932684898376,0.9818999767303467
76,0.0527738593518734,2.9401025772094727,0.9808599948883057,0.6342999935150146,0.9818702936172485,0.9802600145339966
77,0.04913568124175072,3.0482091903686523,0.9830600023269653,0.644599974155426,0.984049379825592,0.9821599721908569
78,0.04970089718699455,2.7520008087158203,0.9826400279998779,0.6518999934196472,0.9835901260375977,0.9818000197410583
79,0.05142434313893318,2.940946340560913,0.9821000099182129,0.6402000188827515,0.9829879999160767,0.9811400175094604
80,0.048872210085392,3.010061264038086,0.9828400015830994,0.6438000202178955,0.983690619468689,0.9819200038909912
81,0.04557854309678078,3.1570632457733154,0.9840599894523621,0.6331999897956848,0.9850716590881348,0.9832000136375427
82,0.04495739936828613,3.258568525314331,0.9848200082778931,0.6297000050544739,0.985461950302124,0.9842399954795837
83,0.04697205498814583,3.116502285003662,0.9835799932479858,0.635200023651123,0.9844363331794739,0.9829400181770325
84,0.042520392686128616,2.9563419818878174,0.9848999977111816,0.6492999792098999,0.9857174158096313,0.9841600060462952
85,0.04617052897810936,2.9733903408050537,0.9838399887084961,0.6414999961853027,0.9844785928726196,0.9831200242042542
86,0.046989649534225464,3.1261467933654785,0.9837200045585632,0.6370999813079834,0.9845959544181824,0.9830600023269653
87,0.0415630042552948,3.1124684810638428,0.9852399826049805,0.6345999836921692,0.9859828948974609,0.9847800135612488
88,0.04425249993801117,2.9730780124664307,0.9850999712944031,0.652899980545044,0.9857614636421204,0.9844800233840942
89,0.044888533651828766,3.3521981239318848,0.98471999168396,0.6388999819755554,0.9853429794311523,0.9842000007629395
90,0.04134326055645943,2.8956708908081055,0.9859799742698669,0.6523000001907349,0.9865652322769165,0.985480010509491
91,0.03996437042951584,3.6939029693603516,0.9863399863243103,0.5982000231742859,0.9871427416801453,0.9858199954032898
92,0.04085789620876312,2.788113832473755,0.9861800074577332,0.6532999873161316,0.9868244528770447,0.9856600165367126
93,0.04265978932380676,3.062227249145508,0.9850199818611145,0.652400016784668,0.98568195104599,0.98444002866745
94,0.03935353830456734,3.3501412868499756,0.9860000014305115,0.6394000053405762,0.9866642355918884,0.9854999780654907
95,0.041135285049676895,3.161128044128418,0.986240029335022,0.6420000195503235,0.9868668913841248,0.9858800172805786
96,0.039794500917196274,3.2506158351898193,0.9862200021743774,0.6431000232696533,0.9865276217460632,0.9856200218200684
97,0.043240007013082504,2.9571900367736816,0.9853000044822693,0.6462000012397766,0.9860246181488037,0.9849399924278259
98,0.0356857106089592,3.356454610824585,0.987339973449707,0.6255000233650208,0.9880644679069519,0.9867799878120422
99,0.038821808993816376,3.1292405128479004,0.9869400262832642,0.640999972820282,0.9874874949455261,0.9865000247955322
100,0.03615560382604599,2.891610622406006,0.9879199862480164,0.6617000102996826,0.9885444045066833,0.9872000217437744
