Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Precision,Recall
1,2.0901870727539062,2.3357489109039307,0.2332666665315628,0.10000000149011612,0.4184914827346802,0.03440000116825104
2,1.881766438484192,2.4921445846557617,0.30880001187324524,0.10000000149011612,0.5055432319641113,0.07599999755620956
3,1.790321707725525,2.559399127960205,0.3484666645526886,0.10000000149011612,0.5526675581932068,0.1077333316206932
4,1.7263312339782715,2.606830358505249,0.3702666759490967,0.10000000149011612,0.570038914680481,0.13673333823680878
5,1.6562544107437134,2.677645206451416,0.3941333293914795,0.10000000149011612,0.5995821952819824,0.17219999432563782
6,1.5870031118392944,2.6527204513549805,0.42239999771118164,0.10000000149011612,0.6129999756813049,0.2043333351612091
7,1.5183601379394531,2.8518753051757812,0.44726666808128357,0.10000000149011612,0.6311942934989929,0.23606666922569275
8,1.446567177772522,2.847773551940918,0.4755333364009857,0.10000000149011612,0.6557835936546326,0.28119999170303345
9,1.3776047229766846,3.0605597496032715,0.5011333227157593,0.10010000318288803,0.6718146800994873,0.3131999969482422
10,1.2948157787322998,2.3730576038360596,0.528333306312561,0.295199990272522,0.6833142638206482,0.35846665501594543
11,1.2214105129241943,2.0759024620056152,0.5554666519165039,0.4163999855518341,0.7053287625312805,0.3997333347797394
12,1.1481751203536987,5.351441383361816,0.588866651058197,0.23080000281333923,0.7266992926597595,0.44546666741371155
13,1.0620479583740234,5.258823871612549,0.6164666414260864,0.2955999970436096,0.736958920955658,0.48693332076072693
14,0.9739225506782532,9.712032318115234,0.6424000263214111,0.16680000722408295,0.7505422830581665,0.5305333137512207
15,0.8949902057647705,7.114451885223389,0.6761999726295471,0.2671999931335449,0.7663278579711914,0.5780666470527649
16,0.810973048210144,6.257002830505371,0.7031999826431274,0.3257000148296356,0.7870597243309021,0.6212000250816345
17,0.7328776121139526,8.54079532623291,0.734666645526886,0.24269999563694,0.8012521862983704,0.6654666662216187
