Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Precision,Recall
1,2.005389928817749,2.4687962532043457,0.25839999318122864,0.10000000149011612,0.4395604431629181,0.04320000112056732
2,1.8116663694381714,2.532005548477173,0.32468000054359436,0.10000000149011612,0.5143622159957886,0.08451999723911285
3,1.726104974746704,2.476705312728882,0.3667199909687042,0.10000000149011612,0.5574429035186768,0.122079998254776
4,1.6443310976028442,2.4883368015289307,0.39392000436782837,0.10000000149011612,0.5741038918495178,0.15695999562740326
5,1.5628070831298828,2.562589168548584,0.4269599914550781,0.10000000149011612,0.6049690842628479,0.2035599946975708
6,1.484602928161621,2.6008450984954834,0.457720011472702,0.25360000133514404,0.6284487843513489,0.2460000067949295
7,1.4047114849090576,2.7985434532165527,0.49031999707221985,0.3675000071525574,0.655866801738739,0.29311999678611755
8,1.3254860639572144,3.800305128097534,0.5220000147819519,0.3061000108718872,0.6775804758071899,0.3418799936771393
9,1.2483220100402832,3.47247052192688,0.5469200015068054,0.33379998803138733,0.6928310394287109,0.37883999943733215
10,1.1657389402389526,4.370667457580566,0.5781999826431274,0.3167000114917755,0.7175429463386536,0.42800000309944153
11,1.0865888595581055,3.563422441482544,0.6050800085067749,0.35100001096725464,0.7300793528556824,0.46728000044822693
12,0.9994023442268372,3.7725181579589844,0.6360800266265869,0.37290000915527344,0.7526183128356934,0.514519989490509
13,0.9122223258018494,4.623000144958496,0.6715199947357178,0.3091999888420105,0.7705597281455994,0.565559983253479
14,0.8466085195541382,3.935685396194458,0.6955599784851074,0.33709999918937683,0.7851848006248474,0.601639986038208
15,0.7620147466659546,4.2866997718811035,0.7217599749565125,0.3668999969959259,0.7991659045219421,0.6438400149345398
16,0.6889060735702515,5.067229747772217,0.7465199828147888,0.3594000041484833,0.8138282895088196,0.6831600069999695
17,0.6155292987823486,4.503302097320557,0.7765200138092041,0.390500009059906,0.8319277167320251,0.7220799922943115
18,0.5526947379112244,4.448702335357666,0.7983599901199341,0.4009000062942505,0.8425077199935913,0.7536399960517883
19,0.4851978123188019,5.362221717834473,0.8257200121879578,0.3952000141143799,0.8606997728347778,0.7881600260734558
20,0.43759483098983765,4.637869834899902,0.8417999744415283,0.435699999332428,0.8710038065910339,0.8108000159263611
21,0.39545494318008423,5.096182823181152,0.8591200113296509,0.42800000309944153,0.8844278454780579,0.8344399929046631
22,0.3551065921783447,5.08366060256958,0.8716400265693665,0.3986000120639801,0.8933372497558594,0.850600004196167
23,0.3255525529384613,4.4643144607543945,0.8822399973869324,0.454800009727478,0.901735782623291,0.8644400238990784
24,0.2981332838535309,5.093888282775879,0.8935199975967407,0.4311000108718872,0.9079551696777344,0.8779199719429016
25,0.2723754942417145,5.483837604522705,0.900879979133606,0.44190001487731934,0.9150701761245728,0.8865200281143188
26,0.26847076416015625,5.21103572845459,0.9013599753379822,0.4325999915599823,0.9171102046966553,0.8891199827194214
27,0.23774711787700653,4.413366794586182,0.9151600003242493,0.4894999861717224,0.925485372543335,0.9056800007820129
28,0.22550566494464874,3.8367111682891846,0.9190800189971924,0.5181999802589417,0.9292281270027161,0.9096400141716003
29,0.21512696146965027,3.690934658050537,0.9235600233078003,0.5353999733924866,0.9333523511886597,0.9153199791908264
30,0.20238707959651947,4.0475077629089355,0.9277999997138977,0.513700008392334,0.9361832141876221,0.9206799864768982
31,0.20061106979846954,3.769793748855591,0.9294800162315369,0.5322999954223633,0.9374085664749146,0.9225599765777588
32,0.1878690868616104,4.843979835510254,0.9337199926376343,0.47600001096725464,0.9402954578399658,0.9266800284385681
33,0.18273994326591492,4.2612128257751465,0.935479998588562,0.5072000026702881,0.9425217509269714,0.9281200170516968
34,0.175749734044075,4.2128520011901855,0.9368000030517578,0.51910001039505,0.943721354007721,0.9309999942779541
35,0.1647101491689682,4.466689586639404,0.9427599906921387,0.49470001459121704,0.948162853717804,0.9372400045394897
36,0.16179853677749634,5.023819923400879,0.9430000185966492,0.49559998512268066,0.9488933086395264,0.9380000233650208
37,0.15798591077327728,5.81367301940918,0.9440799951553345,0.45669999718666077,0.9496399760246277,0.939079999923706
38,0.1537623405456543,4.5782952308654785,0.9458000063896179,0.5062000155448914,0.9518915414810181,0.9410399794578552
39,0.15457424521446228,4.43378210067749,0.9467200040817261,0.4925999939441681,0.9515842199325562,0.9418399930000305
40,0.14065700769424438,4.0169453620910645,0.950760006904602,0.5271999835968018,0.956249475479126,0.9468399882316589
41,0.13819520175457,4.127147674560547,0.9500399827957153,0.5090000033378601,0.9548316597938538,0.9462000131607056
42,0.12843087315559387,4.642061233520508,0.9562000036239624,0.49729999899864197,0.95991450548172,0.9521200060844421
43,0.132246732711792,3.840014934539795,0.9530799984931946,0.5376999974250793,0.9575034379959106,0.9499199986457825
44,0.13030052185058594,4.5376152992248535,0.9560400247573853,0.517799973487854,0.9601887464523315,0.9521999955177307
45,0.13301199674606323,3.716780185699463,0.9538400173187256,0.5329999923706055,0.9580377340316772,0.9506800174713135
46,0.12102897465229034,3.2872512340545654,0.9590799808502197,0.5835000276565552,0.9629958271980286,0.9556000232696533
47,0.12569259107112885,3.635035991668701,0.9564800262451172,0.5447999835014343,0.960037112236023,0.9522799849510193
