Epoch,Train Loss,Validation Loss,Train Accuracy,Validation Accuracy,Precision,Recall
1,1.9833682775497437,2.436905860900879,0.2629142999649048,0.10000000149011612,0.45885902643203735,0.04780000075697899
2,1.7841155529022217,2.577486276626587,0.34134286642074585,0.10000000149011612,0.5419244766235352,0.10008571296930313
3,1.678756594657898,2.6680421829223633,0.38517144322395325,0.10000000149011612,0.5754283666610718,0.1467999964952469
4,1.585877537727356,3.2918951511383057,0.4203999936580658,0.11150000244379044,0.6035523414611816,0.19708570837974548
5,1.478864312171936,4.1221923828125,0.46402856707572937,0.23109999299049377,0.6371157765388489,0.25522857904434204
6,1.393963098526001,4.21677303314209,0.4968571364879608,0.2700999975204468,0.662087082862854,0.3029142916202545
7,1.2989140748977661,4.918076992034912,0.5291714072227478,0.304500013589859,0.682677149772644,0.3581714332103729
8,1.2156802415847778,3.726473093032837,0.5590000152587891,0.3734000027179718,0.7045953869819641,0.40302857756614685
9,1.1216658353805542,2.924896717071533,0.5916857123374939,0.43630000948905945,0.7272394299507141,0.45417141914367676
10,1.0446535348892212,2.9225552082061768,0.6204000115394592,0.4050000011920929,0.7405573725700378,0.4957714378833771
11,0.9548733234405518,2.7916908264160156,0.6532857418060303,0.45590001344680786,0.7622249126434326,0.5442285537719727
12,0.8799116015434265,3.24501895904541,0.6794571280479431,0.40049999952316284,0.7767683267593384,0.5813999772071838
13,0.7985542416572571,2.9319560527801514,0.7092571258544922,0.46939998865127563,0.7926115989685059,0.6271142959594727
14,0.7226338982582092,2.4804296493530273,0.7370571494102478,0.5045999884605408,0.8088265657424927,0.6660571694374084
15,0.6548366546630859,2.97308611869812,0.7626571655273438,0.48019999265670776,0.8259845972061157,0.7016857266426086
16,0.588555634021759,2.395198106765747,0.7845714092254639,0.5360000133514404,0.8355122208595276,0.7340571284294128
17,0.5276005864143372,3.1598076820373535,0.8080571293830872,0.47690001130104065,0.8511828780174255,0.7648000121116638
18,0.46643054485321045,2.7500951290130615,0.8299999833106995,0.536300003528595,0.8655848503112793,0.7955714464187622
19,0.4189990758895874,3.1652541160583496,0.8474000096321106,0.5008000135421753,0.8769339323043823,0.8178285956382751
20,0.3789766728878021,4.0047526359558105,0.8624857068061829,0.48240000009536743,0.8875839710235596,0.8378285765647888
21,0.3468262255191803,3.177628993988037,0.873199999332428,0.5005000233650208,0.8945222496986389,0.8524285554885864
22,0.3283042311668396,3.178234577178955,0.8817999958992004,0.5038999915122986,0.9021800756454468,0.8643142580986023
23,0.2841297686100006,3.0851845741271973,0.8960857391357422,0.5388000011444092,0.9120515584945679,0.881771445274353
24,0.26675280928611755,3.3941540718078613,0.9029428362846375,0.5307000279426575,0.9160785675048828,0.8901143074035645
25,0.249637171626091,3.053934335708618,0.9110571146011353,0.5386999845504761,0.9224246740341187,0.8982571363449097
26,0.23521894216537476,2.9534292221069336,0.9151142835617065,0.5604000091552734,0.9256845712661743,0.9050285816192627
27,0.22414828836917877,3.4687998294830322,0.9194571375846863,0.5430999994277954,0.9291926622390747,0.909600019454956
28,0.21008458733558655,2.92219877243042,0.9254571199417114,0.5637999773025513,0.933917224407196,0.9169999957084656
29,0.20113399624824524,3.1280555725097656,0.9271143078804016,0.5577999949455261,0.9358179569244385,0.9190000295639038
30,0.1845034509897232,3.9312634468078613,0.9325714111328125,0.5174000263214111,0.9401050209999084,0.9260571599006653
31,0.1853588968515396,3.548806667327881,0.9336285591125488,0.5504999756813049,0.9408251643180847,0.927142858505249
